"cue","feature","pos","lemma"
"store","mart","noun","mart"
"store","shopping","noun","shopping"
"store","spending","noun","spending"
"store","money","noun","money"
"store","keep","verb","keep"
"store","safe","adjective","safe"
"store","save","noun","save"
"store","future","adjective","future"
"store","place","noun","place"
"store","buy","verb","buy"
"store","things","noun","thing"
"store","computer","noun","computer"
"store","memory","noun","memory"
"store","computer","noun","computer"
"store","storage","noun","storage"
"store","memory","noun","memory"
"store","memory","noun","memory"
"store","board","noun","board"
"store","storage","noun","storage"
"store","shop","noun","shop"
"store","depot","noun","depot"
"store","stock","noun","stock"
"store","place","noun","place"
"store","selling","noun","selling"
"store","shop","noun","shop"
"store","department","noun","department"
"store","store","noun","store"
"store","place","noun","place"
"store","things","noun","thing"
"store","stored","verb","store"
"store","memory","noun","memory"
"store","stock","noun","stock"
"store","workshop","noun","workshop"
"store","storehouse","noun","storehouse"
"store","store","noun","store"
"store","potent","adjective","potent"
"store","fund","noun","fund"
"store","shop","noun","shop"
"store","shop","noun","shop"
"store","class","noun","class"
"store","computer","noun","computer"
"store","memory","noun","memory"
"store","computer","noun","computer"
"store","storage","noun","storage"
"store","memory","noun","memory"
"store","board","noun","board"
"store","depot","noun","depot"
"store","storage","noun","storage"
"store","place","noun","place"
"store","keep","verb","keep"
"store","things","noun","thing"
"store","stock","noun","stock"
"store","things","noun","thing"
"store","put","verb","put"
"store","things","noun","thing"
"store","safer","adjective","safe"
"store","place","noun","place"
"store","store","noun","store"
"store","keep","verb","keep"
"store","something","noun","something"
"store","safe","adjective","safe"
"store","actually","adverb","actually"
"store","retail","adjective","retail"
"store","place","noun","place"
"store","merchant","noun","merchant"
"store","selling","verb","sell"
"store","goods","noun","good"
"store","large","adjective","large"
"store","shop","noun","shop"
"store","can","modal","can"
"store","buy","verb","buy"
"store","different","adjective","different"
"store","types","noun","type"
"store","goods","noun","good"
"store","keep","verb","keep"
"store","things","noun","thing"
"store","preserve","verb","preserve"
"store","shop","noun","shop"
"store","warehouse","noun","warehouse"
"store","go","verb","go"
"store","keep","verb","keep"
"store","safely","adverb","safely"
"store","place","verb","place"
"store","buy","verb","buy"
"store","household","noun","household"
"store","items","noun","item"
"store","cash","noun","cash"
"store","register","verb","register"
"store","buggy","adjective","buggy"
"store","place","noun","place"
"store","buy","verb","buy"
"store","things","noun","thing"
"store","put","verb","put"
"store","away","particle","away"
"store","retail","adjective","retail"
"store","establishment","noun","establishment"
"store","selling","noun","selling"
"store","singe","noun","singe"
"store","point","noun","point"
"store","shop","noun","shop"
"store","collection","noun","collection"
"store","stocks","noun","stock"
"store","grocery","noun","grocery"
"store","keeping","verb","keep"
"store","stock","noun","stock"
"store","fill","verb","fill"
"store","furnish","verb","furnish"
"store","supply","noun","supply"
"store","stock","noun","stock"
"store","place","noun","place"
"store","merchandise","noun","merchandise"
"store","offered","verb","offer"
"store","sale","noun","sale"
"store","shop","noun","shop"
"store","2","number","2"
"store","stock","noun","stock"
"store","supply","noun","supply"
"store","reserved","verb","reserve"
"store","future","adjective","future"
"store","use","noun","use"
"store","squirrel","noun","squirrel"
"store","s","adjective","s"
"store","store","noun","store"
"store","acorns","noun","acorn"
"store","3","number","3"
"store","stores","noun","store"
"store","supplies","noun","supply"
"store","especially","adverb","especially"
"store","food","noun","food"
"store","clothing","noun","clothing"
"store","arms","noun","arm"
"store","place","noun","place"
"store","buy","verb","buy"
"store","things","noun","thing"
"store","saving","verb","save"
"store","keeping","verb","keep"
"store","collection","noun","collection"
"store","something","noun","something"
"store","store","noun","store"
"store","retail","adjective","retail"
"store","store","noun","store"
"store","place","noun","place"
"store","things","noun","thing"
"store","stored","verb","store"
"store","e","noun","e"
"store","g","noun","g"
"store","ship","noun","ship"
"store","s","noun","s"
"store","paint","verb","paint"
"store","store","noun","store"
"store","expendables","noun","expendable"
"store","released","verb","release"
"store","aircraft","noun","aircraft"
"store","ordnance","noun","ordnance"
"store","countermeasures","noun","countermeasure"
"store","tore","verb","tear"
"store","town","noun","town"
"store","municipality","noun","municipality"
"store","eastern","adjective","eastern"
"store","Slovenia","noun","slovenia"
"store","shop","noun","shop"
"store","stock","noun","stock"
"store","supply","noun","supply"
"store","reserved","verb","reserve"
"store","future","adjective","future"
"store","use","noun","use"
"store","keep","verb","keep"
"store","things","noun","thing"
"store","retail","adjective","retail"
"store","shop","noun","shop"
"store","place","noun","place"
"store","sold","verb","sell"
"store","things","noun","thing"
"store","keep","verb","keep"
"store","safe","adverb","safe"
"store","stow","verb","stow"
"store","shop","noun","shop"
"store","merchant","noun","merchant"
"store","squirrel","noun","squirrel"
"store","away","adverb","away"
"store","retailer","noun","retailer"
"store","sales","noun","sale"
"store","place","noun","place"
"store","can","modal","can"
"store","store","verb","store"
"store","goods","noun","good"
"store","place","noun","place"
"store","sells","verb","sell"
"store","items","noun","item"
"store","place","noun","place"
"store","keep","verb","keep"
"store","items","noun","item"
"store","furnish","verb","furnish"
"store","supply","noun","supply"
"store","accumulate","verb","accumulate"
"store","place","noun","place"
"store","shop","verb","shop"
"store","place","noun","place"
"store","buy","verb","buy"
"store","maybe","adverb","maybe"
"store","sell","verb","sell"
"store","product","noun","product"
"store","service","noun","service"
"store","also","adverb","also"
"store","means","verb","mean"
"store","put","verb","put"
"store","something","noun","something"
"store","away","adverb","away"
"store","future","adjective","future"
"store","use","noun","use"
"store","keep","verb","keep"
"store","place","noun","place"
"store","accumulate","verb","accumulate"
"store","things","noun","thing"
"store","keeps","verb","keep"
"store","things","noun","thing"
"store","safely","adverb","safely"
"store","amass","verb","amass"
"store","stock","noun","stock"
"store","accumulate","verb","accumulate"
"store","quantity","noun","quantity"
"store","supply","noun","supply"
"store","kept","verb","keep"
"store","use","noun","use"
"store","needed","adjective","needed"
"store","stores","noun","store"
"store","supplies","verb","supply"
"store","equipment","noun","equipment"
"store","food","noun","food"
"store","kept","verb","keep"
"store","use","noun","use"
"store","members","noun","member"
"store","army","noun","army"
"store","navy","noun","navy"
"store","institution","noun","institution"
"store","place","noun","place"
"store","merchandise","noun","merchandise"
"store","offered","verb","offer"
"store","sale","noun","sale"
"store","shop","noun","shop"
"store","stock","noun","stock"
"store","supply","noun","supply"
"store","reserved","verb","reserve"
"store","future","adjective","future"
"store","use","noun","use"
"store","small","adjective","small"
"store","shops","noun","shop"
"store","place","verb","place"
"store","items","noun","item"
"store","use","noun","use"
"store","kept","verb","keep"
"store","keep","verb","keep"
"store","safe","adjective","safe"
"store","custody","noun","custody"
"store","gather","noun","gather"
"store","granary","noun","granary"
"store","keep","verb","keep"
"store","things","noun","thing"
"store","future","adjective","future"
"store","use","noun","use"
"store","collection","noun","collection"
"store","things","noun","thing"
"store","shop","noun","shop"
"store","establishment","noun","establishment"
"store","save","preposition","save"
"store","place","noun","place"
"store","buy","verb","buy"
"store","products","noun","product"
"store","cashier","verb","cashier"
"store","manager","noun","manager"
"store","sales","noun","sale"
"store","produce","verb","produce"
"store","products","noun","product"
"store","customers","noun","customer"
"store","money","noun","money"
"store","transactions","noun","transaction"
"store","inventory","noun","inventory"
"store","parking","noun","parking"
"store","place","noun","place"
"store","collection","noun","collection"
"store","material","noun","material"
"store","grocery","noun","grocery"
"store","keeping","verb","keep"
"store","room","noun","room"
"store","home","noun","home"
"store","saving","verb","save"
"store","things","noun","thing"
"store","save","verb","save"
"store","storage","noun","storage"
"store","keep","verb","keep"
"store","shop","noun","shop"
"store","purchase","noun","purchase"
"store","preserve","verb","preserve"
"store","depository","noun","depository"
"store","goods","noun","good"
"store","NULL ","name","null"
"storm","bad","adjective","bad"
"storm","weather","noun","weather"
"storm","rain","noun","rain"
"storm","raining","verb","rain"
"storm","thunder","noun","thunder"
"storm","lighting","verb","light"
"storm","rain","noun","rain"
"storm","scary","adjective","scary"
"storm","clouds","noun","cloud"
"storm","natural","adjective","natural"
"storm","disaster","noun","disaster"
"storm","weather","noun","weather"
"storm","can","modal","can"
"storm","rain","noun","rain"
"storm","harsh","adjective","harsh"
"storm","winds","noun","wind"
"storm","can","modal","can"
"storm","dust","noun","dust"
"storm","storm","noun","storm"
"storm","can","modal","can"
"storm","lighting","verb","light"
"storm","storm","noun","storm"
"storm","scared","adjective","scared"
"storm","deaths","noun","death"
"storm","destruction","noun","destruction"
"storm","dark","adjective","dark"
"storm","rainy","adjective","rainy"
"storm","thunder","noun","thunder"
"storm","yet","adverb","yet"
"storm","peaceful","adjective","peaceful"
"storm","sleep","verb","sleep"
"storm","thunder","noun","thunder"
"storm","lightening","verb","lighten"
"storm","rain","noun","rain"
"storm","pour","verb","pour"
"storm","rain","noun","rain"
"storm","wet","adjective","wet"
"storm","thunder","noun","thunder"
"storm","lightning","noun","lightning"
"storm","scary","adjective","scary"
"storm","exciting","adjective","exciting"
"storm","rain","noun","rain"
"storm","water","noun","water"
"storm","thunder","noun","thunder"
"storm","lightning","noun","lightning"
"storm","loud","adjective","loud"
"storm","calming","adjective","calming"
"storm","puddles","noun","puddle"
"storm","thunder","verb","thunder"
"storm","loud","adjective","loud"
"storm","scary","adjective","scary"
"storm","dark","adjective","dark"
"storm","windy","adjective","windy"
"storm","warning","noun","warning"
"storm","watch","noun","watch"
"storm","lightning","noun","lightning"
"storm","something","noun","something"
"storm","happens","verb","happen"
"storm","outside","preposition","outside"
"storm","lighting","verb","light"
"storm","rain","noun","rain"
"storm","thunder","noun","thunder"
"storm","thunder","noun","thunder"
"storm","lighting","verb","light"
"storm","rain","noun","rain"
"storm","snow","noun","snow"
"storm","cold","adjective","cold"
"storm","cloudy","adjective","cloudy"
"storm","clouds","noun","cloud"
"storm","precipitation","noun","precipitation"
"storm","noise","noun","noise"
"storm","weather","noun","weather"
"storm","rain","noun","rain"
"storm","sleet","noun","sleet"
"storm","snow","noun","snow"
"storm","wind","noun","wind"
"storm","ice","noun","ice"
"storm","rain","noun","rain"
"storm","strong","adjective","strong"
"storm","winds","noun","wind"
"storm","thunder","verb","thunder"
"storm","lightening","verb","lighten"
"storm","hail","noun","hail"
"storm","snow","noun","snow"
"storm","sleet","noun","sleet"
"storm","clouds","noun","cloud"
"storm","clouds","verb","cloud"
"storm","rain","noun","rain"
"storm","thunder","noun","thunder"
"storm","rain","noun","rain"
"storm","lightening","verb","lighten"
"storm","participation","noun","participation"
"storm","involves","verb","involve"
"storm","weather","noun","weather"
"storm","can","modal","can"
"storm","life","noun","life"
"storm","threatening","adjective","threatening"
"storm","involves","verb","involve"
"storm","rain","noun","rain"
